step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
139,PAYMENT,577.06,0.0,0.0,0.0,0.0,0,0
398,CASH_IN,18312.1,17711485.88,17729797.98,54679.75,36367.65,0,0
185,CASH_OUT,231596.36,0.0,0.0,6086487.42,6318083.78,0,0
131,CASH_OUT,304265.1,9098.0,0.0,0.0,304265.1,0,0
567,PAYMENT,1579.31,0.0,0.0,0.0,0.0,0,0
349,CASH_IN,49210.58,9920530.03,9969740.61,116982.33,67771.75,0,0
404,CASH_OUT,122029.29,0.0,0.0,187525.72,309555.01,0,0
22,CASH_IN,158370.42,16698991.66,16857362.08,193738.12,35367.7,0,0
10,PAYMENT,28366.81,0.0,0.0,0.0,0.0,0,0
228,CASH_OUT,137465.15,159801.0,22335.85,0.0,137465.15,0,0
143,CASH_IN,222755.16,3125800.49,3348555.65,1257414.44,727007.01,0,0
330,CASH_OUT,222857.64,50474.0,0.0,140554.47,363412.11,0,0
351,PAYMENT,18359.11,20972.56,2613.45,0.0,0.0,0,0
474,TRANSFER,4697260.84,261995.85,0.0,4786266.92,9483527.77,0,0
471,PAYMENT,2261.21,47204.12,44942.91,0.0,0.0,0,0
262,PAYMENT,12393.99,785.0,0.0,0.0,0.0,0,0
277,PAYMENT,7210.59,823854.78,816644.19,0.0,0.0,0,0
13,PAYMENT,13202.82,16679.0,3476.18,0.0,0.0,0,0
306,PAYMENT,16543.74,54905.54,38361.8,0.0,0.0,0,0
234,CASH_OUT,339717.28,26552.37,0.0,2068522.27,2408239.55,0,0
278,CASH_OUT,34909.01,283.14,0.0,1838215.38,1873124.4,0,0
15,CASH_OUT,112476.02,6051.0,0.0,631085.47,743561.48,0,0
399,CASH_OUT,126215.47,0.0,0.0,328232.73,454448.19,0,0
329,TRANSFER,292263.26,0.0,0.0,1655421.82,1947685.08,0,0
229,PAYMENT,27287.62,219606.3,192318.69,0.0,0.0,0,0
322,CASH_OUT,520555.37,20247.0,0.0,1118927.46,1639482.83,0,0
153,CASH_OUT,26448.58,0.0,0.0,1117552.19,1144000.77,0,0
211,PAYMENT,39568.36,0.0,0.0,0.0,0.0,0,0
287,PAYMENT,12725.79,15160.0,2434.21,0.0,0.0,0,0
403,CASH_IN,389415.22,59866.0,449281.22,27845.78,0.0,0,0
375,PAYMENT,4239.3,0.0,0.0,0.0,0.0,0,0
187,PAYMENT,9972.65,42971.79,32999.14,0.0,0.0,0,0
188,TRANSFER,170244.85,0.0,0.0,1377106.31,1547351.17,0,0
177,CASH_OUT,152946.33,79391.0,0.0,309060.33,462006.66,0,0
308,PAYMENT,55874.47,0.0,0.0,0.0,0.0,0,0
211,CASH_IN,43192.23,3431596.23,3474788.46,535133.74,491941.51,0,0
298,CASH_IN,311082.27,8411050.83,8722133.1,317879.15,6796.88,0,0
213,PAYMENT,5592.55,163.0,0.0,0.0,0.0,0,0
304,PAYMENT,19650.37,305816.0,286165.63,0.0,0.0,0,0
209,PAYMENT,4698.51,49763.0,45064.49,0.0,0.0,0,0
251,TRANSFER,661295.36,21459.0,0.0,121104.05,782399.41,0,0
223,TRANSFER,334890.91,334890.91,0.0,0.0,0.0,1,0
8,CASH_IN,64963.33,2717112.63,2782075.95,221398.08,1602681.63,0,0
279,CASH_OUT,135206.07,51225.0,0.0,277127.73,412333.8,0,0
259,CASH_IN,171222.31,6271768.15,6442990.46,189309.98,18087.67,0,0
331,CASH_IN,460988.17,30.0,461018.17,0.0,0.0,0,0
210,PAYMENT,22233.89,0.0,0.0,0.0,0.0,0,0
348,CASH_IN,94175.4,3705333.31,3799508.71,1073242.21,979066.81,0,0
229,CASH_IN,224939.58,2229281.48,2454221.05,434323.0,209383.42,0,0
133,CASH_OUT,255176.57,246835.23,0.0,376107.59,631284.17,0,0
355,PAYMENT,3062.14,0.0,0.0,0.0,0.0,0,0
155,CASH_OUT,750354.43,11459.0,0.0,54593.32,804947.75,0,0
356,PAYMENT,11235.15,105616.16,94381.01,0.0,0.0,0,0
277,CASH_OUT,390321.36,0.0,0.0,1572072.58,1962393.94,0,0
306,CASH_OUT,103042.52,0.0,0.0,122774.86,225817.38,0,0
258,PAYMENT,7602.57,138100.31,130497.74,0.0,0.0,0,0
487,CASH_IN,302195.03,5445594.89,5747789.92,2350494.5,2048299.47,0,0
9,PAYMENT,6893.78,0.0,0.0,0.0,0.0,0,0
285,PAYMENT,15085.72,928.0,0.0,0.0,0.0,0,0
261,CASH_IN,148525.5,38235.0,186760.5,131571.0,0.0,0,0
13,CASH_IN,285362.12,7208666.56,7494028.68,3037666.43,2752304.31,0,0
129,CASH_OUT,34583.8,30527.0,0.0,725471.57,803035.92,0,0
21,PAYMENT,9054.41,111233.0,102178.59,0.0,0.0,0,0
298,CASH_IN,269763.32,2649555.35,2919318.67,3247963.76,2978200.43,0,0
188,PAYMENT,2980.89,228943.0,225962.11,0.0,0.0,0,0
206,CASH_IN,366986.73,1872754.74,2239741.46,2079357.6,1712370.88,0,0
43,PAYMENT,1441.68,5723.0,4281.32,0.0,0.0,0,0
38,PAYMENT,28583.17,8419.46,0.0,0.0,0.0,0,0
300,CASH_IN,163125.51,52359.0,215484.51,75331.95,0.0,0,0
347,PAYMENT,11332.07,43749.0,32416.93,0.0,0.0,0,0
661,PAYMENT,12101.98,0.0,0.0,0.0,0.0,0,0
212,CASH_IN,110026.56,2823430.63,2933457.2,490047.63,554103.88,0,0
401,CASH_OUT,351365.77,5814.0,0.0,0.0,351365.77,0,0
159,CASH_IN,4485.59,2936.0,7421.59,0.0,0.0,0,0
162,CASH_OUT,539152.57,0.0,0.0,1222667.92,1761820.5,0,0
358,CASH_OUT,172440.31,0.0,0.0,555498.68,727938.99,0,0
356,CASH_IN,40020.27,8090.0,48110.27,418002.63,377982.36,0,0
231,CASH_IN,91795.13,8420487.06,8512282.19,4111965.13,4020170.0,0,0
401,CASH_OUT,129157.24,82622.19,0.0,1376614.79,1505772.03,0,0
202,CASH_IN,31653.73,3241072.32,3272726.05,36431.98,4778.24,0,0
298,CASH_IN,394297.87,7435384.5,7829682.37,1134256.21,739958.34,0,0
332,PAYMENT,9415.51,30127.0,20711.49,0.0,0.0,0,0
44,PAYMENT,9274.06,103076.0,93801.94,0.0,0.0,0,0
16,PAYMENT,3695.44,0.0,0.0,0.0,0.0,0,0
4,CASH_OUT,181062.0,0.0,0.0,2591250.14,2772312.14,0,0
207,CASH_OUT,139786.67,5932.0,0.0,350104.41,489891.08,0,0
401,PAYMENT,14536.18,3136.85,0.0,0.0,0.0,0,0
8,PAYMENT,14459.51,5073.0,0.0,0.0,0.0,0,0
23,CASH_OUT,254935.47,0.0,0.0,451032.87,705968.34,0,0
353,PAYMENT,6508.12,66272.17,59764.05,0.0,0.0,0,0
522,CASH_IN,38188.77,1041506.13,1079694.89,201702.54,163513.77,0,0
328,PAYMENT,7777.28,9837.0,2059.72,0.0,0.0,0,0
37,CASH_OUT,19816.0,34495.0,14679.0,421930.25,441746.25,0,0
134,PAYMENT,21454.97,0.0,0.0,0.0,0.0,0,0
327,PAYMENT,38602.51,0.0,0.0,0.0,0.0,0,0
179,CASH_OUT,110713.36,0.0,0.0,2004672.93,2115386.3,0,0
401,CASH_OUT,99279.84,12188.0,0.0,0.0,99279.84,0,0
328,CASH_IN,419618.06,843.0,420461.06,0.0,0.0,0,0
227,PAYMENT,16764.08,0.0,0.0,0.0,0.0,0,0
256,TRANSFER,31119.9,0.0,0.0,3648693.07,3679812.97,0,0
397,CASH_IN,358050.02,48710.0,406760.02,356323.53,0.0,0,0
351,CASH_OUT,129240.12,164844.93,35604.8,1905695.46,2034935.58,0,0
18,CASH_OUT,52667.07,0.0,0.0,136613.91,189280.98,0,0
384,PAYMENT,43333.16,42814.9,0.0,0.0,0.0,0,0
355,PAYMENT,19017.58,31325.0,12307.42,0.0,0.0,0,0
181,PAYMENT,3141.36,364620.93,361479.57,0.0,0.0,0,0
139,CASH_OUT,246547.86,6023.0,0.0,108268.93,354816.78,0,0
179,CASH_OUT,124721.3,343811.58,219090.28,1376903.68,1501624.98,0,0
44,TRANSFER,535319.14,10112.63,0.0,1404115.11,1939434.25,0,0
393,PAYMENT,43348.3,0.0,0.0,0.0,0.0,0,0
132,CASH_IN,322298.33,6474122.3,6796420.62,881825.22,929994.06,0,0
400,CASH_OUT,294704.97,0.0,0.0,1580530.6,1875235.58,0,0
154,CASH_OUT,24994.79,0.0,0.0,714945.2,739939.99,0,0
542,CASH_IN,69402.07,83.0,69485.07,868716.27,799314.2,0,0
306,PAYMENT,12705.36,0.0,0.0,0.0,0.0,0,0
209,TRANSFER,671852.38,0.0,0.0,2755903.39,3427755.77,0,0
280,PAYMENT,14205.21,462.0,0.0,0.0,0.0,0,0
191,PAYMENT,4459.24,52810.0,48350.76,0.0,0.0,0,0
280,CASH_OUT,144755.62,0.0,0.0,428101.52,572857.14,0,0
332,TRANSFER,580555.05,0.0,0.0,670555.32,1251110.37,0,0
303,CASH_OUT,59390.48,0.0,0.0,8240088.62,8299479.1,0,0
11,PAYMENT,5921.56,0.0,0.0,0.0,0.0,0,0
263,PAYMENT,585.57,69766.0,69180.43,0.0,0.0,0,0
403,CASH_OUT,150640.56,0.0,0.0,307094.23,457734.8,0,0
236,CASH_OUT,104052.95,0.0,0.0,2170095.22,2274148.17,0,0
260,PAYMENT,2958.54,16290.0,13331.46,0.0,0.0,0,0
210,CASH_OUT,64768.93,62162.0,0.0,812516.73,877285.66,0,0
303,CASH_IN,22458.26,778793.36,801251.62,1552780.0,1530321.74,0,0
399,CASH_OUT,1000812.97,0.0,0.0,1134040.34,2134853.31,0,0
359,CASH_OUT,41386.99,9879.8,0.0,111096.45,152483.44,0,0
235,CASH_IN,257099.62,2875524.3,3132623.92,502713.33,245613.71,0,0
282,CASH_IN,455766.16,1989600.67,2445366.83,7247548.28,6791782.11,0,0
378,TRANSFER,223127.94,198306.0,0.0,122003.41,345131.35,0,0
164,CASH_OUT,12424.34,32073.0,19648.66,0.0,12424.34,0,0
333,CASH_OUT,373287.83,0.0,0.0,2406186.24,2779474.07,0,0
327,TRANSFER,9565220.77,0.0,0.0,9904646.87,19469867.64,0,0
351,PAYMENT,6704.28,41395.0,34690.72,0.0,0.0,0,0
13,CASH_OUT,54160.26,49828.0,0.0,465448.17,212544.86,0,0
36,PAYMENT,8882.22,9901.0,1018.78,0.0,0.0,0,0
301,CASH_OUT,413744.1,0.0,0.0,2583714.16,2997458.25,0,0
38,CASH_OUT,364183.38,0.0,0.0,1689296.71,2053480.1,0,0
308,PAYMENT,12087.75,0.0,0.0,0.0,0.0,0,0
119,CASH_OUT,10026.44,121.0,0.0,248033.0,258059.43,0,0
362,PAYMENT,4484.79,9186.0,4701.21,0.0,0.0,0,0
274,CASH_OUT,24199.6,19980.0,0.0,0.0,24199.6,0,0
401,PAYMENT,6764.02,0.0,0.0,0.0,0.0,0,0
378,PAYMENT,16340.52,0.0,0.0,0.0,0.0,0,0
500,PAYMENT,12078.73,570401.42,558322.69,0.0,0.0,0,0
355,CASH_IN,287032.78,21985.0,309017.78,238102.61,0.0,0,0
159,PAYMENT,12892.45,11279.0,0.0,0.0,0.0,0,0
373,TRANSFER,186376.55,0.0,0.0,351341.73,537718.27,0,0
276,CASH_OUT,106055.32,26489.0,0.0,0.0,106055.32,0,0
13,CASH_IN,107752.21,5412383.66,5520135.87,192770.69,85018.48,0,0
132,CASH_OUT,521385.54,698499.0,177113.46,0.0,521385.54,0,0
139,CASH_IN,245207.33,162365.0,407572.33,1667435.03,2506697.58,0,0
132,CASH_OUT,197749.83,0.0,0.0,1911456.55,2109206.38,0,0
525,PAYMENT,16916.14,128660.0,111743.86,0.0,0.0,0,0
162,PAYMENT,2298.16,15691.0,13392.84,0.0,0.0,0,0
35,PAYMENT,21994.54,117.0,0.0,0.0,0.0,0,0
324,CASH_OUT,73932.2,0.0,0.0,274526.87,348459.08,0,0
303,PAYMENT,25328.56,0.0,0.0,0.0,0.0,0,0
522,PAYMENT,14081.34,0.0,0.0,0.0,0.0,0,0
280,PAYMENT,12851.25,252.0,0.0,0.0,0.0,0,0
183,CASH_IN,8972.33,3879943.07,3888915.39,400786.74,391814.41,0,0
94,PAYMENT,1882.76,5501.0,3618.24,0.0,0.0,0,0
254,CASH_OUT,227035.15,36057.0,0.0,577383.9,804419.06,0,0
183,CASH_OUT,642083.96,2048.0,0.0,784998.35,1427082.32,0,0
209,PAYMENT,6348.97,0.0,0.0,0.0,0.0,0,0
154,CASH_OUT,174852.16,29733.0,0.0,0.0,174852.16,0,0
251,CASH_IN,180318.35,8785464.91,8965783.26,201899.76,21581.41,0,0
16,CASH_IN,263797.75,1137100.42,1400898.16,1654478.27,2103718.99,0,0
255,CASH_OUT,293391.4,17678.5,0.0,392274.7,685666.1,0,0
297,CASH_OUT,82889.48,82522.0,0.0,421132.74,504022.21,0,0
327,CASH_IN,18542.67,12392.0,30934.67,0.0,0.0,0,0
276,CASH_OUT,155841.66,159173.0,3331.34,0.0,155841.66,0,0
231,PAYMENT,4316.4,6773.0,2456.6,0.0,0.0,0,0
690,CASH_IN,331956.5,527.0,332483.5,238.4,0.0,0,0
163,TRANSFER,1000391.33,0.0,0.0,1933171.67,2933563.0,0,0
275,PAYMENT,17702.82,0.0,0.0,0.0,0.0,0,0
184,CASH_IN,360540.4,9121562.87,9482103.26,1288483.09,927942.69,0,0
154,CASH_OUT,228636.43,29939.0,0.0,4652898.01,4881534.44,0,0
372,CASH_IN,232488.22,489.0,232977.22,0.0,0.0,0,0
165,TRANSFER,1068295.94,0.0,0.0,1797208.19,2865504.13,0,0
10,CASH_IN,94110.22,5665.21,99775.43,10525.0,0.0,0,0
181,PAYMENT,8476.39,389744.64,381268.26,0.0,0.0,0,0
331,PAYMENT,34898.88,0.0,0.0,0.0,0.0,0,0
257,CASH_IN,77364.56,5885249.69,5962614.26,88524.03,11159.46,0,0
370,CASH_OUT,7573.09,19220.0,11646.91,3298041.04,3305614.13,0,0
404,PAYMENT,17067.44,154145.48,137078.04,0.0,0.0,0,0
687,CASH_OUT,9725.66,11465.0,1739.34,305291.78,315017.45,0,0
141,CASH_IN,72461.08,4193927.95,4266389.04,391115.44,318654.36,0,0
375,CASH_OUT,174585.68,0.0,0.0,1357449.34,1532035.02,0,0
212,CASH_OUT,81060.75,323042.0,241981.25,0.0,81060.75,0,0
278,CASH_OUT,240778.76,0.0,0.0,2895523.26,2706918.94,0,0
304,PAYMENT,5267.89,0.0,0.0,0.0,0.0,0,0
43,CASH_IN,28742.14,35318.0,64060.14,822360.03,793617.89,0,0
352,TRANSFER,1036349.03,0.0,0.0,3454799.63,4491148.66,0,0
162,CASH_IN,299673.9,3099198.82,3398872.72,1361631.7,1061957.8,0,0
396,CASH_OUT,261635.18,373626.28,111991.1,0.0,261635.18,0,0
37,CASH_OUT,29683.76,44714.0,15030.24,1924237.87,1953921.63,0,0
129,CASH_OUT,266789.91,168961.0,0.0,0.0,480895.88,0,0
305,PAYMENT,9259.0,105341.84,96082.84,0.0,0.0,0,0
253,PAYMENT,5365.65,0.0,0.0,0.0,0.0,0,0
280,CASH_OUT,77861.66,39858.0,0.0,0.0,77861.66,0,0
403,TRANSFER,829647.53,0.0,0.0,4422034.18,5251681.72,0,0
253,CASH_OUT,41300.4,0.0,0.0,2475501.35,2516801.75,0,0
186,CASH_IN,56490.39,8651843.81,8708334.19,1132681.61,899050.88,0,0
182,PAYMENT,15253.98,20759.0,5505.02,0.0,0.0,0,0
353,PAYMENT,9843.07,841111.0,831267.93,0.0,0.0,0,0
379,CASH_OUT,217843.21,0.0,0.0,822273.2,1040116.4,0,0
374,PAYMENT,13602.48,11233.0,0.0,0.0,0.0,0,0
302,CASH_OUT,280576.37,0.0,0.0,1190962.99,1471539.36,0,0
353,PAYMENT,2679.53,40106.0,37426.47,0.0,0.0,0,0
545,PAYMENT,2116.01,10719.0,8602.99,0.0,0.0,0,0
307,CASH_IN,445959.61,8038155.39,8484115.0,3255004.73,2809045.12,0,0
257,PAYMENT,19022.46,72489.0,53466.54,0.0,0.0,0,0
353,PAYMENT,1745.85,56209.38,54463.53,0.0,0.0,0,0
274,CASH_OUT,53861.45,159332.88,105471.43,35695.21,89556.66,0,0
348,PAYMENT,32900.1,0.0,0.0,0.0,0.0,0,0
14,CASH_OUT,136503.54,29826.0,0.0,146205.74,282709.28,0,0
154,CASH_OUT,146540.7,22097.0,0.0,30721.81,177262.51,0,0
143,TRANSFER,1144370.51,0.0,0.0,1731949.33,2876319.85,0,0
333,PAYMENT,6983.84,20551.0,13567.16,0.0,0.0,0,0
400,TRANSFER,654673.42,149928.0,0.0,1408203.63,2062877.05,0,0
39,TRANSFER,7687.61,87573.49,79885.87,5576656.87,5584344.48,0,0
213,TRANSFER,468751.02,0.0,0.0,5226631.63,5695382.65,0,0
356,PAYMENT,14402.31,0.0,0.0,0.0,0.0,0,0
161,PAYMENT,4833.37,0.0,0.0,0.0,0.0,0,0
328,PAYMENT,39983.37,884835.23,844851.86,0.0,0.0,0,0
159,CASH_IN,1484.65,746953.2,748437.86,1337325.37,1335840.71,0,0
280,PAYMENT,3394.77,12761.0,9366.23,0.0,0.0,0,0
253,CASH_OUT,72340.01,21729.0,0.0,0.0,72340.01,0,0
22,PAYMENT,15605.98,110300.06,94694.09,0.0,0.0,0,0
567,CASH_OUT,321253.66,0.0,0.0,364252.32,685505.98,0,0
162,CASH_OUT,21666.38,0.0,0.0,1705399.3,1727065.69,0,0
184,PAYMENT,16784.04,107309.0,90524.96,0.0,0.0,0,0
34,CASH_OUT,71157.94,0.0,0.0,2937042.4,3008200.34,0,0
354,PAYMENT,6495.56,0.0,0.0,0.0,0.0,0,0
398,PAYMENT,21276.72,1212.0,0.0,0.0,0.0,0,0
401,CASH_OUT,177897.01,0.0,0.0,2934270.75,3112167.77,0,0
398,PAYMENT,1788.05,0.0,0.0,0.0,0.0,0,0
185,CASH_IN,226414.45,277.0,226691.45,1885541.16,1659126.71,0,0
158,CASH_OUT,120270.56,0.0,0.0,1382314.37,1502584.92,0,0
323,CASH_IN,185134.03,53173.0,238307.03,0.0,0.0,0,0
227,CASH_OUT,194704.19,0.0,0.0,462193.35,656897.54,0,0
225,CASH_OUT,165909.91,24601.0,0.0,133112.8,299022.7,0,0
351,CASH_IN,130065.41,51283.0,181348.41,240644.61,110579.2,0,0
403,CASH_IN,83749.34,6022870.75,6106620.09,135525.79,51776.44,0,0
163,PAYMENT,32142.84,61443.74,29300.9,0.0,0.0,0,0
403,PAYMENT,7592.25,115000.78,107408.53,0.0,0.0,0,0
14,PAYMENT,9862.28,8469.58,0.0,0.0,0.0,0,0
160,PAYMENT,33963.14,30316.0,0.0,0.0,0.0,0,0
41,CASH_IN,104969.61,11215858.46,11320828.07,161804.36,56834.76,0,0
231,PAYMENT,27365.18,69832.96,42467.78,0.0,0.0,0,0
323,CASH_OUT,58884.57,0.0,0.0,2998043.25,3056927.83,0,0
48,PAYMENT,15127.88,0.0,0.0,0.0,0.0,0,0
346,CASH_IN,57792.7,6171283.78,6229076.47,172137.0,108046.91,0,0
37,CASH_OUT,464646.4,21208.0,0.0,2191506.41,2714150.04,0,0
347,CASH_IN,8491.52,10610676.35,10619167.87,598502.6,590011.09,0,0
276,TRANSFER,1432651.06,54719.0,0.0,883339.64,2315990.7,0,0
393,PAYMENT,31185.9,103.0,0.0,0.0,0.0,0,0
403,TRANSFER,758597.6,0.0,0.0,7983642.25,8742239.85,0,0
260,CASH_IN,201408.75,2878768.59,3080177.35,2044529.05,1843120.3,0,0
256,CASH_OUT,130377.33,0.0,0.0,2641160.86,2771538.19,0,0
401,PAYMENT,10804.89,0.0,0.0,0.0,0.0,0,0
256,PAYMENT,16770.2,10018.0,0.0,0.0,0.0,0,0
256,CASH_OUT,29565.96,5551.0,0.0,708874.38,738440.35,0,0
310,CASH_OUT,51170.54,0.0,0.0,80251.14,131421.68,0,0
189,CASH_IN,286494.08,9907962.5,10194456.57,362229.73,75735.65,0,0
550,CASH_OUT,142274.79,21480.0,0.0,362566.46,504841.25,0,0
19,CASH_OUT,129553.82,25428.0,0.0,1455065.77,1611430.81,0,0
10,CASH_IN,530685.37,60253.0,590938.37,255896.87,0.0,0,0
186,CASH_OUT,177873.35,81539.0,0.0,2181822.18,2359695.54,0,0
163,CASH_IN,96163.83,462987.65,559151.47,671160.75,574996.92,0,0
376,CASH_IN,151754.75,22185.0,173939.75,13424362.84,13272608.09,0,0
226,CASH_OUT,125865.04,0.0,0.0,1640245.71,1766110.75,0,0
399,CASH_OUT,231804.96,0.0,0.0,1956019.01,2187823.97,0,0
399,CASH_OUT,236263.75,31678.0,0.0,0.0,236263.75,0,0
399,PAYMENT,22199.13,11270.0,0.0,0.0,0.0,0,0
183,CASH_OUT,132076.85,0.0,0.0,903020.69,1035097.54,0,0
231,CASH_IN,125954.62,1831380.77,1957335.39,171020.34,45065.72,0,0
36,CASH_IN,88131.46,598584.7,686716.16,1273192.18,1185060.72,0,0
211,PAYMENT,5479.45,501.0,0.0,0.0,0.0,0,0
382,PAYMENT,12309.83,82795.86,70486.02,0.0,0.0,0,0
308,PAYMENT,11886.12,0.0,0.0,0.0,0.0,0,0
212,PAYMENT,1893.71,81.0,0.0,0.0,0.0,0,0
208,CASH_OUT,52543.9,14671.0,0.0,537934.48,590478.38,0,0
252,TRANSFER,7190.02,0.0,0.0,4012672.34,4019862.36,0,0
164,PAYMENT,6121.62,84119.28,77997.65,0.0,0.0,0,0
186,TRANSFER,838230.41,276.0,0.0,270283.91,1108514.32,0,0
181,CASH_OUT,168351.88,0.0,0.0,6309471.03,6477822.91,0,0
13,TRANSFER,282744.43,0.0,0.0,718862.35,680145.43,0,0
261,PAYMENT,8170.01,8382.7,212.69,0.0,0.0,0,0
332,CASH_OUT,473709.58,0.0,0.0,1341970.48,1815680.07,0,0
9,PAYMENT,3780.19,0.0,0.0,0.0,0.0,0,0
39,TRANSFER,1402506.07,2270.0,0.0,0.0,1216125.55,0,0
201,PAYMENT,12215.14,32157.0,19941.86,0.0,0.0,0,0
229,CASH_OUT,234455.73,0.0,0.0,256450.86,490906.58,0,0
259,CASH_IN,213206.11,22019.0,235225.11,8705.93,147792.52,0,0
9,CASH_OUT,74767.77,145021.97,70254.2,1992071.23,2559245.79,0,0
36,CASH_OUT,558122.27,5596.0,0.0,2478048.24,3036170.51,0,0
162,CASH_OUT,50485.88,0.0,0.0,465175.85,515661.73,0,0
355,PAYMENT,13090.93,40847.88,27756.95,0.0,0.0,0,0
163,CASH_OUT,14572.14,0.0,0.0,5062412.37,4558009.38,0,0
346,PAYMENT,20052.33,29884.0,9831.67,0.0,0.0,0,0
353,PAYMENT,5090.11,0.0,0.0,0.0,0.0,0,0
235,CASH_OUT,41549.88,0.0,0.0,51386.09,92935.97,0,0
16,CASH_IN,30503.67,4240156.35,4270660.03,5193197.07,5162693.4,0,0
573,PAYMENT,66326.98,0.0,0.0,0.0,0.0,0,0
208,PAYMENT,22430.16,0.0,0.0,0.0,0.0,0,0
304,CASH_IN,122978.68,8217400.92,8340379.6,8020824.17,7897845.49,0,0
188,PAYMENT,1858.05,0.0,0.0,0.0,0.0,0,0
302,CASH_OUT,174478.89,15277.0,0.0,0.0,174478.89,0,0
138,CASH_OUT,272342.37,0.0,0.0,4127218.06,4399560.42,0,0
182,PAYMENT,5235.96,0.0,0.0,0.0,0.0,0,0
332,CASH_OUT,289130.16,10341.0,0.0,167009.85,456140.02,0,0
34,PAYMENT,2562.51,157045.0,154482.49,0.0,0.0,0,0
305,PAYMENT,32713.75,3901.0,0.0,0.0,0.0,0,0
255,CASH_OUT,118342.48,0.0,0.0,773679.79,892022.26,0,0
202,CASH_OUT,271756.09,9419.0,0.0,2742832.76,3014588.86,0,0
383,PAYMENT,15488.44,0.0,0.0,0.0,0.0,0,0
230,CASH_OUT,201499.74,40264.0,0.0,1788560.62,1990060.35,0,0
250,CASH_OUT,391029.87,52797.0,0.0,0.0,391029.87,0,0
214,PAYMENT,3141.14,22055.0,18913.86,0.0,0.0,0,0
358,CASH_IN,90828.87,24736.0,115564.87,0.0,0.0,0,0
188,PAYMENT,8820.15,1774.0,0.0,0.0,0.0,0,0
381,CASH_IN,59504.97,6726594.51,6786099.48,2295886.97,2236381.99,0,0
162,CASH_OUT,453700.08,0.0,0.0,13281933.01,14139761.48,0,0
187,CASH_OUT,324278.71,234220.12,0.0,3087680.61,3411959.33,0,0
227,CASH_IN,98912.33,5032.0,103944.33,0.0,0.0,0,0
206,CASH_IN,178611.32,2416299.17,2594910.49,635948.97,457337.65,0,0
321,CASH_IN,86127.69,3007426.64,3093554.33,365399.33,279271.65,0,0
36,CASH_OUT,682390.83,11411.0,0.0,307047.8,989438.62,0,0
325,TRANSFER,806413.8,52747.0,0.0,116045.92,922459.72,0,0
249,CASH_OUT,84673.61,4795.61,0.0,136211.93,220885.54,0,0
206,CASH_IN,295714.24,21323.0,317037.24,0.0,0.0,0,0
260,PAYMENT,5847.27,171947.84,166100.57,0.0,0.0,0,0
12,CASH_IN,498366.8,332.0,498698.8,412541.19,0.0,0,0
249,CASH_IN,494289.32,11735.0,506024.32,2029251.29,1534961.97,0,0
397,TRANSFER,2350420.53,21689.0,0.0,1519542.03,3869962.56,0,0
228,CASH_IN,24592.46,2218974.81,2243567.27,32208.2,7615.75,0,0
308,PAYMENT,11915.99,31719.0,19803.01,0.0,0.0,0,0
179,PAYMENT,21667.54,229398.18,207730.63,0.0,0.0,0,0
186,CASH_OUT,229111.75,28163.0,0.0,100019.16,329130.9,0,0
253,CASH_IN,112347.65,1133159.81,1245507.46,346087.22,233739.57,0,0
19,TRANSFER,592628.81,20617.0,0.0,2896399.23,3489028.04,0,0
43,CASH_OUT,49354.21,0.0,0.0,6124131.27,6173485.48,0,0
186,CASH_IN,160999.52,438.0,161437.52,5668462.79,5507463.27,0,0
276,CASH_OUT,32722.51,11468.0,0.0,1275440.17,1308162.68,0,0
332,PAYMENT,14951.01,13237.64,0.0,0.0,0.0,0,0
331,CASH_OUT,385540.38,11322.0,0.0,0.0,385540.38,0,0
44,CASH_OUT,245994.77,0.0,0.0,884592.15,1130586.93,0,0
130,CASH_IN,119114.26,320282.83,439397.1,24327.66,0.0,0,0
284,CASH_OUT,221983.24,0.0,0.0,3882169.6,4104152.83,0,0
379,CASH_OUT,290637.06,1097.0,0.0,0.0,290637.06,0,0
331,CASH_OUT,112219.61,22598.0,0.0,32969.8,145189.41,0,0
189,CASH_IN,99862.74,140604.0,240466.74,3193662.89,3093800.15,0,0
371,CASH_IN,327906.21,7211845.43,7539751.64,1066837.33,738931.12,0,0
226,CASH_IN,212290.09,21443.0,233733.09,0.0,0.0,0,0
138,CASH_IN,53113.22,496566.9,549680.13,781742.83,1116645.27,0,0
140,CASH_OUT,31495.84,0.0,0.0,418814.62,450310.45,0,0
614,CASH_OUT,314752.64,0.0,0.0,1235056.78,1549809.42,0,0
257,PAYMENT,4188.23,15585.97,11397.74,0.0,0.0,0,0
178,PAYMENT,7290.79,59830.84,52540.05,0.0,0.0,0,0
283,CASH_OUT,44526.86,0.0,0.0,15254729.23,15299256.09,0,0
234,CASH_IN,186795.55,498047.0,684842.55,332973.25,146177.7,0,0
400,CASH_IN,73806.85,6953344.96,7027151.81,341949.19,268142.34,0,0
257,PAYMENT,6532.93,205349.0,198816.07,0.0,0.0,0,0
228,CASH_IN,121821.08,5082707.86,5204528.95,886761.45,764940.37,0,0
381,PAYMENT,4279.05,0.0,0.0,0.0,0.0,0,0
400,CASH_OUT,167381.2,0.0,0.0,1065304.78,1232685.97,0,0
334,PAYMENT,4289.11,0.0,0.0,0.0,0.0,0,0
